              Y_h1             Y_he4             Y_c12             Y_c13             Y_n13             Y_n14             Y_n15             Y_o14             Y_o15             E_nuc              Time
     6.95934952320692E-01     7.01145192407475E-02     8.98267590807732E-06     1.52287719263360E-07     7.66635153509439E-05     8.24727475412389E-04     3.75296791929584E-09     4.87722174405663E-04     3.01748118235737E-04     2.20700592173873E+16     1.82000000000000E+02
     6.95916752734496E-01     7.01179732427971E-02     9.12333703261699E-06     1.51738855007532E-07     7.64394744184319E-05     8.26527431262262E-04     3.80829417254794E-09     4.81565836778252E-04     3.06188373359250E-04     2.22314105205134E+16     1.84000000000000E+02
     6.95898444481528E-01     7.01214775085614E-02     9.26304326360398E-06     1.51314768856065E-07     7.62756890797874E-05     8.28190672664678E-04     3.86320206560648E-09     4.75520705621019E-04     3.10594711399983E-04     2.23926564566886E+16     1.86000000000000E+02
     6.95880026883701E-01     7.01250316474831E-02     9.40176262970904E-06     1.51009161665061E-07     7.61690879274995E-05     8.29720821636875E-04     3.91768038317492E-09     4.69587169929608E-04     3.14966231034252E-04     2.25538094991030E+16     1.88000000000000E+02
     6.95861499389129E-01     7.01286352590191E-02     9.53946460515705E-06     1.50815995852272E-07     7.61167271976613E-05     8.31121464621574E-04     3.97171846191620E-09     4.63765480381692E-04     3.19302075479594E-04     2.27148816337665E+16     1.90000000000000E+02
     6.95842861565767E-01     7.01322879331386E-02     9.67612008434315E-06     1.50729484806756E-07     7.61157856110213E-05     8.32396150576862E-04     4.02530617981849E-09     4.58055757300286E-04     3.23601431636494E-04     2.28758843744414E+16     1.92000000000000E+02
     6.95824113095233E-01     7.01359892508131E-02     9.81170135631521E-06     1.50744082584161E-07     7.61635593529078E-05     8.33548389161690E-04     4.07843394554416E-09     4.52457998383867E-04     3.27863529228683E-04     2.30368287772764E+16     1.94000000000000E+02
     6.95805253766835E-01     7.01397387844996E-02     9.94618207895924E-06     1.50854473971438E-07     7.62574572328879E-05     8.34581649047401E-04     4.13109268771077E-09     4.46972086136233E-04     3.32087639937852E-04     2.31977254550677E+16     1.96000000000000E+02
     6.95786283471768E-01     7.01435360986164E-02     1.00795372529648E-05     1.51055564812598E-07     7.63949959714246E-05     8.35499356318539E-04     4.18327384412073E-09     4.41597795084257E-04     3.36273076534150E-04     2.33585845912572E+16     1.98000000000000E+02
     6.95767202197827E-01     7.01473807499998E-02     1.02117431951095E-05     1.51342473240391E-07     7.65737959272168E-05     8.36304893181843E-04     4.23496935084223E-09     4.36334798258798E-04     3.40419191994435E-04     2.35194159530119E+16     2.00000000000000E+02
     6.95748010024167E-01     7.01512722883566E-02     1.03427775116776E-05     1.51710520952922E-07     7.67915768463842E-05     8.37001596686555E-04     4.28617163134707E-09     4.31182673637679E-04     3.44525378625114E-04     2.36802289042381E+16     2.02000000000000E+02
     6.95728707116312E-01     7.01552102567060E-02     1.04726190716455E-05     1.52155224927453E-07     7.70461538242961E-05     8.37592757591059E-04     4.33687358561307E-09     4.26140910232475E-04     3.48591067182004E-04     2.38410324181405E+16     2.04000000000000E+02
     6.95709293721258E-01     7.01591941918174E-02     1.06012479798087E-05     1.52672289277904E-07     7.73354333373089E-05     8.38081619277182E-04     4.38706857922151E-09     4.21208914058072E-04     3.52615725989764E-04     2.40018350896306E+16     2.06000000000000E+02
     6.95689770163079E-01     7.01632236246242E-02     1.07286455495962E-05     1.53257597965347E-07     7.76574096893977E-05     8.38471376946593E-04     4.43675043243983E-09     4.16386013406098E-04     3.56598860059911E-04     2.41626451468306E+16     2.08000000000000E+02
     6.95670136838488E-01     7.01672980806390E-02     1.08547942760784E-05     1.53907207413250E-07     7.80101614124598E-05     8.38765176781589E-04     4.48591340936611E-09     4.11671464195184E-04     3.60540010213859E-04     2.43234704626608E+16     2.10000000000000E+02
     6.95650394212669E-01     7.01714170803541E-02     1.09796778088911E-05     1.54617339578563E-07     7.83918478883489E-05     8.38966115254361E-04     4.53455220709684E-09     4.07064454948875E-04     3.64438752207731E-04     2.44843185659335E+16     2.12000000000000E+02
     6.95630542815149E-01     7.01755801396400E-02     1.11032809251703E-05     1.55384375092422E-07     7.88007060047715E-05     8.39077238458253E-04     4.58266194490781E-09     4.02564111716548E-04     3.68294695858213E-04     2.46451966523700E+16     2.14000000000000E+02
     6.95610583236149E-01     7.01797867701190E-02     1.12255895025381E-05     1.56204847176567E-07     7.92350471885031E-05     8.39101541686584E-04     4.63023815354791E-09     3.98169502359694E-04     3.72107484177343E-04     2.48061115947558E+16     2.16000000000000E+02
     6.95590516122829E-01     7.01840364795405E-02     1.13465904922257E-05     1.57075435395180E-07     7.96932543585587E-05     8.39041968954716E-04     4.67727676456538E-09     3.93879640972348E-04     3.75876792509984E-04     2.49670699532623E+16     2.18000000000000E+02
     6.95570342175798E-01     7.01883287721437E-02     1.14662718922881E-05     1.57992959821238E-07     8.01737790810040E-05     8.38901412652463E-04     4.72377409971868E-09     3.89693491962294E-04     3.79602327678023E-04     2.51280779853004E+16     2.20000000000000E+02
     6.95550062145673E-01     7.01926631490151E-02     1.15846227208742E-05     1.58954375299791E-07     8.06751387709140E-05     8.38682713225975E-04     4.76972686042037E-09     3.85609974052839E-04     3.83283827127230E-04     2.52891416552606E+16     2.22000000000000E+02
     6.95529676830011E-01     7.01970391084237E-02     1.17016329898378E-05     1.59956766303241E-07     8.11959141823299E-05     8.38388659039662E-04     4.81513211738152E-09     3.81627963799539E-04     3.86921058090204E-04     2.54502666435617E+16     2.24000000000000E+02
